"cell_name","A2058","A2780","A375","A427","CAOV3","ES2","HCT116","HT144","HT29","KPL1","LNCAP","LOVO","MDAMB436","NCIH1650","NCIH2122","NCIH23","NCIH460","NCIH520","OVCAR3","OV90","RKO","RPMI7951","SKMEL30","SKMES1","SKOV3","SW620","SW837","T47D","UACC62","VCAP","ZR751"
"KEGG_LYSINE_DEGRADATION",0.270901214521451,0.331249562545234,0.060832435011758,-0.467813635235839,-0.226859748788978,-0.49949560561384,0.319507327954306,-0.164519129048984,-0.0159113365965323,0.0219544371484434,0.152991935886992,0.218803087538969,0.277942604046014,-0.293980741068355,-0.121366173072306,-0.414723931720061,0.0801178294689956,0.348564054933568,-0.316442947664168,-0.492947446721667,-0.405398956631753,-0.0758365232266678,0.0138623050594136,-0.452130723547825,0.207806986419618,0.13325384883389,0.213362188951755,0.179517906588041,-0.380371541136,0.120525456013917,-0.185629847013999
"KEGG_ARGININE_AND_PROLINE_METABOLISM",-0.107792992236766,-0.0161545369525152,-0.268520946264698,-0.0499005545764696,0.125627395301323,-0.0534393799874026,0.328773808225861,-0.180260082194031,0.0942056458960582,-0.300061713303732,0.215271304633756,0.163620456197034,-0.122612177797989,-0.244388337260861,0.20792995873677,-0.0988020124238175,0.275995510245021,-0.210706196410011,-0.320270444097909,0.0299341707999833,-0.400398166227574,-0.126068225774081,0.0885424352490857,-0.0233392898815269,-0.314444066059908,0.0370091958332678,0.136698669113627,-0.118107172278834,-0.0925431750596901,0.0772175448507866,-0.120738122082855
"KEGG_HISTIDINE_METABOLISM",-0.22674035546144,-0.280528898348404,0.19846207478628,-0.514131330938513,0.0800834188179644,-0.434246356622564,0.242233816852292,-0.0659129129234601,0.173296858218511,-0.218388054735325,0.0670265822972986,0.353142175221315,0.236061994497736,-0.331222384369066,0.47698823208594,-0.281683060436049,0.276222140294731,0.0591505243970635,-0.315441401289658,-0.0341079814269471,-0.405039148613509,-0.041730181366953,-0.321552433625577,0.148742489902852,-0.161192579104237,0.169996760026563,0.146933182874813,-0.229036622512446,-0.134798931144104,-0.00179816868667523,-0.134327784508538
"KEGG_TYROSINE_METABOLISM",-0.14509182808469,-0.106727035837402,-0.23774396429186,-0.381456267035807,0.0871953764618228,-0.026435643066581,-0.0107543257357472,-0.0865391599121478,0.2091633924795,-0.0775780516447519,0.348756562793572,-0.0234844654180894,0.0425307975787377,-0.106164827776511,0.44197020390724,-0.313381755579411,0.231928628222802,-0.0813282596511425,-0.0965997872560746,0.208264925164846,-0.427424377961215,-0.0388222612262201,-0.0423549031297532,-0.0952272912772405,-0.170605944942553,-0.114072235369938,0.0446545976710677,-0.112902204278461,-0.0569471701695323,-0.0751869923329235,0.0948590683402552
"KEGG_PHENYLALANINE_METABOLISM",-0.235605241703935,-0.12979116461389,-0.155086270027104,-0.281484977103015,0.0508411385524092,-0.0547949791933718,0.419109573052294,-0.177192054179238,-0.081974089127504,-0.279110645925183,0.492980532785071,0.0595260760495961,-0.138512488846613,0.097908336776256,0.580566983178963,-0.35148251503647,0.410006434728244,0.11326747853561,-0.113865412497048,0.0578143549529054,-0.496259205628864,-0.389006725732786,-0.0245502136650558,-0.0239492261527733,-0.158568427298475,-0.302374420677291,0.0171843260566807,-0.1989613410489,-0.00811708660487759,-0.22760666761241,0.0098084562365513
"KEGG_TRYPTOPHAN_METABOLISM",-0.0988271576214574,0.0552024204677088,-0.136332164824879,-0.432676665835922,0.0236975775640075,-0.376194303653186,0.0136414867103861,-0.240494557547706,0.0144674755032264,-0.0658476269992538,0.11414908487616,0.0931072623850304,0.198464906958017,0.00804285318787715,0.240039389501549,-0.256516489680968,0.300485686510254,0.10136974541566,0.0293202961222052,0.0372095710725898,-0.420103963831367,-0.0656903517431084,-0.151606680368041,-0.11854250630412,0.0790276928326605,-0.111912113321999,0.141814192922394,-0.0477632608385004,-0.0419117110226019,0.16381904240108,-0.152543798994423
"KEGG_BETA_ALANINE_METABOLISM",-0.104932489826403,0.292872923364736,0.0967253524454425,-0.144094857956226,-0.295397642931329,-0.343160941695851,0.334188193577085,0.113562011000685,-0.17779346256583,-0.263423079479203,0.00303783571657368,0.151834702844821,0.00871399434157932,0.0802820775324837,0.318206563835496,-0.168135501704839,0.236567526428671,0.196611988814545,-0.427752782763507,0.12736306036543,-0.492770788816766,-0.427270893815177,0.153399126550582,-0.217786374834488,-0.0630410338842063,0.0522583488810621,-0.1573644853963,-0.326629375171542,0.215541842099479,-0.00944360805163624,-0.302203735284791
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",-0.257266395058381,0.269824310011238,-0.0574856751622637,-0.283573894512669,-0.503025450806033,0.296855607787385,0.0459433455474878,0.194557313152654,0.0385697861261777,-0.119417090413228,-0.0417975201971869,-0.283310698338347,0.26548785301561,0.202775515045867,0.438159316417882,-0.380588423723182,-0.153642451397543,-0.151469576078585,-0.0791410983650182,0.195107303787022,-0.313822963185011,-0.0407353593580299,0.001191030747625,-0.215573102377638,-0.177117103039186,0.442278942395043,-0.082914553714071,0.00520495417323996,0.0671018077346751,-0.0336811915609996,0.0985605949884429
"KEGG_SELENOAMINO_ACID_METABOLISM",0.129454140656724,0.100763212977704,0.109231660709465,-0.332862244061703,-0.0534929426009421,0.238340008050579,0.226720891454121,-0.136212131259849,-0.0109747434235272,-0.145036299897603,0.112472632439222,0.0490378062929598,0.242162220940008,-0.203548077115395,0.295201746276047,-0.269790749751952,0.441271945048116,0.0743667101784575,-0.380462122172131,-0.170169234894228,-0.485955678486762,0.073146409253953,0.193867678209284,-0.426112369864288,-0.337342987063027,-0.154384024032365,0.0451305859881373,-0.0866197213725577,-0.102399436178113,-0.217566892938896,-0.166664373160588
"KEGG_GLUTATHIONE_METABOLISM",-0.121518309327817,-0.119567801447653,-0.223344336100958,-0.1870822348146,0.308591790153198,0.0561106770633759,-0.0383561803497382,-0.193156983714107,0.114367524820608,-0.251549577281455,0.0355637400165627,-0.208165841111688,0.118835306559974,-0.1128558290985,0.464789047417266,-0.309314334408312,0.525523562044182,-0.319069444829552,-0.292333121301052,0.22355883033124,-0.272383272164312,-0.383838778699496,0.0957476672169733,0.305071757654527,-0.258720141965614,0.0318877800484842,0.0564590760663459,-0.12230960936925,-0.173621925412997,-0.108579600557333,-0.0765294502102149
"KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.0092520231301058,-0.208487378478363,0.200917423888263,-0.356878651596571,0.156505513822652,0.265604803963533,0.122198287395041,0.256153588790555,0.254374208842763,-0.0547996908614965,0.0746917284273321,0.202459769439848,-0.0240509995328556,-0.020856203565701,0.472533782470833,-0.361088880929017,0.163557109719684,-0.30173358887269,-0.189048754897483,0.373061707314914,-0.433213816816239,-0.17264739272337,0.177965136193285,0.130212570168654,0.254910160971589,0.00474085694484523,-0.268111050078782,-0.227230619537267,0.300923494854381,0.0673557552528894,-0.190316569910319
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.460671923160048,0.0095531465655789,0.00510281826678904,-0.0675211702978356,-0.0333599678621751,-0.00704504482445426,-0.0315323758655467,0.422649607502769,-0.0613233100010883,-0.00205671051230136,-0.11691143867134,-0.540379123832287,-0.0983565123731354,-0.153499772758287,-0.293569170744749,-0.259920542425127,0.0393819482433056,0.0261430787910653,-0.0242674046321894,-0.105057550092765,-0.57361506585375,0.145934446734591,0.0823309626210809,0.0105463911206616,0.0650759267966791,-0.332695100570643,0.138417978809287,0.126286690803286,0.0789476105922192,-0.386927086621919,-0.318908608892364
"KEGG_OTHER_GLYCAN_DEGRADATION",0.565498138452379,-0.634776159335524,-0.313941003787473,-0.395828099979576,-0.078032556244811,-0.180049319879746,-0.562752821388103,0.430495510365404,-0.05545610627985,0.288788833602284,0.241157882595565,-0.116978531551114,-0.0814998342979769,-0.0519315069721515,0.221887718484766,-0.635631659307225,-0.421866748565439,-0.483231678158357,0.0457487649452325,0.378932101477442,-0.468871341871368,0.424415365762657,0.580587483478612,0.371825048108118,-0.0515445729460114,-0.0714160713678711,0.215170623854393,0.386459363344681,0.281136572604327,-0.552723609333599,-0.410462770866736
"KEGG_O_GLYCAN_BIOSYNTHESIS",-0.0797587289496183,-0.289456568055966,-0.154449432711046,0.00446306149855946,0.125410659697136,-0.291783984213996,0.204120844881784,0.0168136491744505,0.191747378917974,-0.238578398383979,-0.274256446797723,0.0892913638764785,0.235484987227133,0.406854186243974,0.33595405497749,-0.220034035915242,0.329017362918602,-0.179830794198067,-0.143982855118724,0.0585166071762637,-0.283868186056316,-0.387906423626077,-0.187902076125579,0.437254074515013,0.117164652513587,-0.276233175621334,0.200025984691943,-0.390957092415227,0.0621127138807518,-0.342785967865847,0.0442411882606199
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.41594587336921,-0.137992966529019,0.153098096769967,-0.110391776073207,-0.255969375778298,0.299443952037854,-0.0285700146388682,0.36605756848005,0.0616508717037959,-0.171791164029499,0.0442601863710541,-0.422398174773928,0.394833361533071,0.0496292992322968,0.230574084670822,-0.519109324449896,0.139953109821698,-0.538276382146593,-0.481237383037221,-0.355357360675684,-0.230733903547665,0.190084641719226,0.325280081872604,-0.119063490174281,-0.0142860003861807,-0.415421145513694,-0.0778882905762275,-0.0526976767930244,0.404485536694183,-0.400783093145755,-0.209463659425091
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.0975886450140788,-0.317371721936463,-0.189806320210421,0.0908832657900146,-0.0268054170352935,-0.0755332334466514,-0.418635629938832,0.515170071965942,-0.474952763992609,0.0810867297559812,0.00135488994535998,-0.399302748104961,0.386712675245526,0.227300533682188,0.364083463162744,-0.549035031604317,0.19473350137968,-0.380059158700887,-0.233488634255329,-0.00121838937346014,-0.616776212334618,0.268173926984576,0.539004337338179,0.556235908114647,0.185170098639979,-0.488155382172737,0.0407629409283185,0.157657874551655,0.381088205997234,-0.538584293424283,-0.286092152026209
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.298784325449267,-0.0497985956905147,0.13199192717707,0.320875280123192,0.00113277865379674,0.0958191993840516,0.0224206866409234,0.521454122470364,-0.640383390244468,-0.371844597062749,-0.419772541938863,-0.248443307281699,0.469818418246742,0.0993530946998121,-0.515411552706448,-0.242281809897158,0.0576802162308267,-0.259440495437744,-0.261422974791343,-0.0387453781419685,-0.487251547367691,0.520728890117277,-2.45418832857114e-05,0.483715904306426,0.215564057853972,-0.438231462057142,0.0799187728176206,-0.309330702874339,0.314777933588726,-0.361838507789968,-0.534509664800987
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",0.482042168229778,-0.232617735425883,0.274890172129113,-0.175896447885796,0.237693270924676,0.129838669779927,0.0365617010918818,0.562766722622448,-0.276077458532377,-0.374221541258419,-0.394923366881673,-0.538323312830942,0.425371123290427,0.351271372105728,-0.243107413841268,-0.24421111771837,-0.24231611341502,-0.352258357961527,0.0563618604226214,0.137493623083422,-0.617955242161065,-0.0990517010218177,0.255156393770541,0.576167489954263,0.163336918446797,-0.454860905874865,-0.250272424914227,-0.315852529155761,0.397986421916399,-0.51356740108989,-0.401094487349587
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0542282785250436,0.0386728971965317,0.155827045225354,-0.00775972719179385,0.20912802952478,0.147906422559224,-0.0406984884350074,0.351542320917388,-0.478546847046774,-0.273271772189132,-0.461719740081038,-0.224473671907985,0.215815864030254,-0.0194482277191188,-0.0969056311104452,-0.439070520194829,0.119456994826565,0.0163330605369055,-0.0621071717638097,0.0396862884536453,-0.42335084762009,0.0474244078709203,0.0641068523509037,0.300591577882035,0.202518764514218,-0.356193243642995,0.0441298713865578,-0.109777043443483,0.210256782930914,-0.29048759502378,-0.360147074245394
"KEGG_GLYCEROLIPID_METABOLISM",0.0740006352145427,-0.241875963232066,-0.117144561959502,0.0318914240246316,-0.0778119338633778,0.00110525227141803,0.247387089398531,-0.0830704971323174,-0.0560032976399849,-0.402639604966316,0.0423055233754548,0.252360950087809,0.166536077665425,-0.214239517977863,0.210822072138566,-0.313800098946585,0.035399865366337,-0.0478629387535485,-0.153044612204455,-0.0828094683365984,-0.117642342490709,-0.273277073635809,-0.0377274159383792,0.206318571485884,0.291802691913736,0.0467471670596288,0.0974389266752844,-0.204529299995204,0.0522734878451991,-0.061743793213487,-0.17995172274313
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.142095074179442,0.0130694680949692,-0.131299551127653,-0.12147879671891,0.0835120817268595,-0.270538337886175,0.335483595575175,0.070994164777724,-0.144780653958473,0.161866108738383,-0.191634709462124,-0.146912293252261,0.111728362772978,-0.0173719494173127,-0.474327135969303,-0.343562768930541,-0.290470899718389,-0.222810827924838,0.0670214873163612,-0.258356529212787,-0.401421736711317,0.00557352324581215,0.248029070939733,-0.0119898106659338,0.248168344967442,-0.374349698820195,0.226537677708514,0.0354311057954373,-0.178520114758133,-0.105798988150778,0.281250443510689
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.428387599980922,-0.316742143573011,0.070996835869323,-0.0724352938557761,-0.313008306667612,-0.19353041455945,-0.413053439738703,0.225364208777416,-0.191323048237721,-0.22090409120149,0.276033464590099,-0.540299991146773,-0.496433721042316,0.188751838000063,-0.0596395582851811,-0.451587664166776,0.0912993086497422,0.125168419733201,-0.033846042799794,-0.400799620141037,-0.262405239353552,0.289085357937905,0.222241229926692,0.0836147637942565,-0.0848544959993178,-0.433799718145069,0.303389143932806,0.256871005424951,0.0244378147617408,-0.105105667231325,-0.0887268577203314
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.139770618075401,-0.240572939277939,-0.051372238683425,0.103415744292166,-0.0373588689146264,-0.203754832173838,0.345425132315759,-0.0303551418073121,0.00977642217979921,-0.180908699538285,-0.0505685606702248,0.174639554782654,-0.0549408156276679,-0.117045048727979,-0.112453852695492,-0.343849330027347,-0.0499807688424959,-0.279791816024047,-0.19204623690845,-0.174039838143265,-0.12308637719003,-0.218515679233699,0.212968359801441,0.047790290638841,0.143628506971825,0.00837531437431738,0.230583243358827,-0.137985296845121,0.0852500954875804,-0.241215011264313,0.111519114275088
"KEGG_ETHER_LIPID_METABOLISM",0.114659966114148,-0.328486060111136,0.114681101797695,-0.0945690450243108,-0.141211661165258,-0.139355383022486,0.108369900439303,-0.111802657754324,0.295530298515074,-0.287369330101566,0.17430082777635,0.37342558814299,0.0976652001531625,0.118780243913971,0.243023124264551,-0.292392442451709,-0.150865178026773,-0.128782440065079,-0.449801705096996,-0.108597616424488,-0.320249868099568,-0.124781792953961,-0.0679789814225156,0.124012214025328,0.023393623654014,-0.025263022928842,0.145199669125341,-0.170764769648982,0.267775720222176,0.00837908986615205,-0.206109119410092
"KEGG_ARACHIDONIC_ACID_METABOLISM",-0.371944265594204,-0.33444220696838,-0.218469249965827,-0.357769007131118,0.24158421894955,-0.0434779418794139,-0.18749547155953,-0.274560811684948,0.252197659830763,-0.288131654251823,0.353034322627036,0.373589617767946,0.08232658179601,-0.182403374221752,0.540989663467903,-0.187922309536509,0.218596610063076,-0.338637706334115,-0.114937706295132,0.316662369849015,-0.305345238258993,-0.316153564096622,-0.144496575268883,0.122337015478289,-0.131358947230795,0.119390579914649,0.202085334607339,0.0898939045002013,-0.164022074811444,0.388436502597478,-0.0478819906738251
"KEGG_LINOLEIC_ACID_METABOLISM",-0.254280669211343,-0.275957024756656,-0.228669321040987,-0.391326208508657,-0.0880991285673733,-0.355481318630379,0.0469437172080651,-0.368632390738161,0.453078240120734,-0.105858082116748,0.545235938784264,0.501796926759522,-0.186010638134111,-0.135378792651428,0.556088017536573,-0.130520698237923,0.00656028613476636,-0.147004369844407,-0.23245335597937,0.534448919080282,-0.225497461152306,-0.233914158780914,-0.168598531194772,-0.193780080613086,-0.285631164939373,0.0511029691289006,0.0327159166130319,-0.0817372113269259,0.00923334948690296,0.363626947185128,0.145649732656417
